external_gene_name;transcript_id;Isoform_id;gene_id;uniprotswissprot
MS4A6A;ENST00000426738;Q9H2W1-5;ENSG00000110077;Q9H2W1
MS4A6A;ENST00000532169;Q9H2W1-4;ENSG00000110077;Q9H2W1
MIXL1;ENST00000542034;Q9H2W2-2;ENSG00000185155;Q9H2W2
MIXL1;ENST00000366810;Q9H2W2-1;ENSG00000185155;Q9H2W2
MRPL46;ENST00000312475;;ENSG00000259494;Q9H2W6
CHRD;ENST00000204604;Q9H2X0-1;ENSG00000090539;Q9H2X0
CHRD;ENST00000348986;Q9H2X0-5;ENSG00000090539;Q9H2X0
CLEC4M;ENST00000596363;Q9H2X3-9;ENSG00000104938;Q9H2X3
CLEC4M;ENST00000327325;Q9H2X3-1;ENSG00000104938;Q9H2X3
HIPK2;ENST00000406875;Q9H2X6-1;ENSG00000064393;Q9H2X6
HIPK2;ENST00000428878;Q9H2X6-3;ENSG00000064393;Q9H2X6
IFI27L2;ENST00000619362;;ENSG00000276879;Q9H2X8
IFI27L2;ENST00000238609;;ENSG00000119632;Q9H2X8
SLC12A5;ENST00000454036;Q9H2X9-1;ENSG00000124140;Q9H2X9
SLC12A5;ENST00000243964;Q9H2X9-2;ENSG00000124140;Q9H2X9
ZNF106;ENST00000263805;Q9H2Y7-1;ENSG00000103994;Q9H2Y7
ZNF106;ENST00000565380;Q9H2Y7-2;ENSG00000103994;Q9H2Y7
SLCO5A1;ENST00000260126;Q9H2Y9-1;ENSG00000137571;Q9H2Y9
SLCO5A1;ENST00000524945;Q9H2Y9-3;ENSG00000137571;Q9H2Y9
SLCO5A1;ENST00000530307;Q9H2Y9-2;ENSG00000137571;Q9H2Y9
NKX2-4;ENST00000351817;;ENSG00000125816;Q9H2Z4
PARL;ENST00000317096;Q9H300-1;ENSG00000175193;Q9H300
PARL;ENST00000311101;Q9H300-2;ENSG00000175193;Q9H300
CDIP1;ENST00000563332;Q9H305-1;ENSG00000089486;Q9H305
CDIP1;ENST00000399599;Q9H305-1;ENSG00000089486;Q9H305
CDIP1;ENST00000567695;Q9H305-1;ENSG00000089486;Q9H305
CDIP1;ENST00000563507;Q9H305-2;ENSG00000089486;Q9H305
CDIP1;ENST00000562334;Q9H305-3;ENSG00000089486;Q9H305
CDIP1;ENST00000632680;Q9H305-1;ENSG00000274336;Q9H305
CDIP1;ENST00000611166;Q9H305-1;ENSG00000274336;Q9H305
CDIP1;ENST00000632937;Q9H305-1;ENSG00000274336;Q9H305
CDIP1;ENST00000633324;Q9H305-2;ENSG00000274336;Q9H305
CDIP1;ENST00000631859;Q9H305-3;ENSG00000274336;Q9H305
MMP27;ENST00000260229;;ENSG00000137675;Q9H306
PNN;ENST00000216832;;ENSG00000100941;Q9H307
RHBG;ENST00000537040;Q9H310-1;ENSG00000132677;Q9H310
TTYH1;ENST00000620298;Q9H313-1;ENSG00000276537;Q9H313
TTYH1;ENST00000619453;Q9H313-3;ENSG00000276537;Q9H313
TTYH1;ENST00000616929;Q9H313-2;ENSG00000276537;Q9H313
TTYH1;ENST00000622771;Q9H313-4;ENSG00000276537;Q9H313
TTYH1;ENST00000611711;Q9H313-1;ENSG00000276887;Q9H313
TTYH1;ENST00000611133;Q9H313-2;ENSG00000276887;Q9H313
TTYH1;ENST00000614458;Q9H313-3;ENSG00000276887;Q9H313
TTYH1;ENST00000620133;Q9H313-5;ENSG00000276887;Q9H313
TTYH1;ENST00000614387;Q9H313-4;ENSG00000276887;Q9H313
TTYH1;ENST00000619591;Q9H313-2;ENSG00000275650;Q9H313
TTYH1;ENST00000619450;Q9H313-1;ENSG00000275650;Q9H313
TTYH1;ENST00000611471;Q9H313-3;ENSG00000275650;Q9H313
TTYH1;ENST00000301194;Q9H313-2;ENSG00000167614;Q9H313
TTYH1;ENST00000376530;Q9H313-1;ENSG00000167614;Q9H313
TTYH1;ENST00000376531;Q9H313-3;ENSG00000167614;Q9H313
VCX;ENST00000381059;;ENSG00000182583;Q9H320
VCX;ENST00000688183;;ENSG00000182583;Q9H320
VCX3B;ENST00000381032;Q9H321-1;ENSG00000205642;Q9H321
VCX2;ENST00000317103;;ENSG00000177504;Q9H322
ADAMTS10;ENST00000595838;Q9H324-2;ENSG00000142303;Q9H324
EPB41L4B;ENST00000374566;Q9H329-1;ENSG00000095203;Q9H329
EPB41L4B;ENST00000374557;Q9H329-2;ENSG00000095203;Q9H329
TMEM245;ENST00000374586;Q9H330-2;ENSG00000106771;Q9H330
FOXP1;ENST00000318789;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000649528;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000493089;Q9H334-7;ENSG00000114861;Q9H334
FOXP1;ENST00000648710;Q9H334-7;ENSG00000114861;Q9H334
FOXP1;ENST00000648426;Q9H334-8;ENSG00000114861;Q9H334
FOXP1;ENST00000498215;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000484350;Q9H334-6;ENSG00000114861;Q9H334
FOXP1;ENST00000649631;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000648718;Q9H334-7;ENSG00000114861;Q9H334
FOXP1;ENST00000648380;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000650068;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000650068;Q9H334-1;ENSG00000114861;Q9H334
FOXP1;ENST00000318779;Q9H334-5;ENSG00000114861;Q9H334
CRISPLD1;ENST00000262207;Q9H336-1;ENSG00000121005;Q9H336
CRISPLD1;ENST00000517786;Q9H336-2;ENSG00000121005;Q9H336
OR51B5;ENST00000300773;;ENSG00000167355;Q9H339
OR51B6;ENST00000380219;;ENSG00000176239;Q9H340
OR51M1;ENST00000642046;;ENSG00000184698;Q9H341
OR51M1;ENST00000328611;;ENSG00000184698;Q9H341
OR51I1;ENST00000380211;;ENSG00000167359;Q9H343
OR51I2;ENST00000641930;;ENSG00000187918;Q9H344
OR52D1;ENST00000322641;;ENSG00000181609;Q9H346
UBQLN3;ENST00000311659;;ENSG00000175520;Q9H347
PABPC3;ENST00000281589;;ENSG00000151846;Q9H361
GGNBP2;ENST00000621686;Q9H3C7-1;ENSG00000275099;Q9H3C7
GGNBP2;ENST00000613102;Q9H3C7-1;ENSG00000278311;Q9H3C7
TP63;ENST00000264731;Q9H3D4-1;ENSG00000073282;Q9H3D4
TP63;ENST00000418709;Q9H3D4-5;ENSG00000073282;Q9H3D4
TP63;ENST00000320472;Q9H3D4-7;ENSG00000073282;Q9H3D4
TP63;ENST00000392460;Q9H3D4-3;ENSG00000073282;Q9H3D4
TP63;ENST00000440651;Q9H3D4-11;ENSG00000073282;Q9H3D4
TP63;ENST00000354600;Q9H3D4-2;ENSG00000073282;Q9H3D4
TP63;ENST00000437221;Q9H3D4-6;ENSG00000073282;Q9H3D4
TP63;ENST00000392463;Q9H3D4-4;ENSG00000073282;Q9H3D4
TP63;ENST00000392461;Q9H3D4-8;ENSG00000073282;Q9H3D4
TP63;ENST00000449992;Q9H3D4-10;ENSG00000073282;Q9H3D4
TP63;ENST00000456148;Q9H3D4-12;ENSG00000073282;Q9H3D4
SNX25;ENST00000618785;Q9H3E2-2;ENSG00000109762;Q9H3E2
SNX25;ENST00000504273;Q9H3E2-1;ENSG00000109762;Q9H3E2
SNX25;ENST00000264694;Q9H3E2-1;ENSG00000109762;Q9H3E2
KCTD10;ENST00000228495;Q9H3F6-1;ENSG00000110906;Q9H3F6
CPVL;ENST00000265394;;ENSG00000106066;Q9H3G5
CPVL;ENST00000396276;;ENSG00000106066;Q9H3G5
CPVL;ENST00000409850;;ENSG00000106066;Q9H3G5
TRIT1;ENST00000316891;Q9H3H1-1;ENSG00000043514;Q9H3H1
TRIT1;ENST00000537440;Q9H3H1-6;ENSG00000043514;Q9H3H1
TRIT1;ENST00000441669;Q9H3H1-5;ENSG00000043514;Q9H3H1
TRIT1;ENST00000372818;Q9H3H1-4;ENSG00000043514;Q9H3H1
C11orf68;ENST00000438576;Q9H3H3-3;ENSG00000175573;Q9H3H3
C11orf68;ENST00000449692;Q9H3H3-2;ENSG00000175573;Q9H3H3
C11orf68;ENST00000530188;Q9H3H3-1;ENSG00000175573;Q9H3H3
DPAGT1;ENST00000409993;Q9H3H5-1;ENSG00000172269;Q9H3H5
DPAGT1;ENST00000354202;Q9H3H5-1;ENSG00000172269;Q9H3H5
TCEAL2;ENST00000372780;;ENSG00000184905;Q9H3H9
TCEAL2;ENST00000329035;;ENSG00000184905;Q9H3H9
MTRFR;ENST00000253233;Q9H3J6-1;ENSG00000130921;Q9H3J6
MTRFR;ENST00000366329;Q9H3J6-1;ENSG00000130921;Q9H3J6
MTRFR;ENST00000546132;Q9H3J6-2;ENSG00000130921;Q9H3J6
MTRFR;ENST00000536130;Q9H3J6-1;ENSG00000130921;Q9H3J6
MTRFR;ENST00000679849;Q9H3J6-1;ENSG00000130921;Q9H3J6
MTRFR;ENST00000543139;Q9H3J6-1;ENSG00000130921;Q9H3J6
MTRFR;ENST00000429587;Q9H3J6-1;ENSG00000130921;Q9H3J6
GHITM;ENST00000691609;;ENSG00000165678;Q9H3K2
GHITM;ENST00000372134;;ENSG00000165678;Q9H3K2
GHITM;ENST00000686583;;ENSG00000165678;Q9H3K2
GHITM;ENST00000690067;;ENSG00000165678;Q9H3K2
GHITM;ENST00000687085;;ENSG00000165678;Q9H3K2
GHITM;ENST00000691155;;ENSG00000165678;Q9H3K2
GHITM;ENST00000690920;;ENSG00000165678;Q9H3K2
GHITM;ENST00000688802;;ENSG00000165678;Q9H3K2
GHITM;ENST00000686247;;ENSG00000165678;Q9H3K2
GHITM;ENST00000690283;;ENSG00000165678;Q9H3K2
BOLA2B;ENST00000651894;Q9H3K6-1;ENSG00000169627;Q9H3K6
BOLA2;ENST00000330978;Q9H3K6-1;ENSG00000183336;Q9H3K6
MMADHC;ENST00000303319;;ENSG00000168288;Q9H3L0
MMADHC;ENST00000428879;;ENSG00000168288;Q9H3L0
KCNF1;ENST00000295082;;ENSG00000162975;Q9H3M0
TXNIP;ENST00000582401;Q9H3M7-1;ENSG00000265972;Q9H3M7
TXNIP;ENST00000425134;Q9H3M7-2;ENSG00000265972;Q9H3M7
ATXN3L;ENST00000380622;;ENSG00000123594;Q9H3M9
TMX1;ENST00000457354;;ENSG00000139921;Q9H3N1
HRH4;ENST00000256906;Q9H3N8-1;ENSG00000134489;Q9H3N8
HRH4;ENST00000426880;Q9H3N8-2;ENSG00000134489;Q9H3N8
NELFA;ENST00000382882;Q9H3P2-1;ENSG00000185049;Q9H3P2
ACBD3;ENST00000366812;;ENSG00000182827;Q9H3P7
CDC42EP4;ENST00000335793;Q9H3Q1-1;ENSG00000179604;Q9H3Q1
CDC42EP4;ENST00000439510;Q9H3Q1-2;ENSG00000179604;Q9H3Q1
GAL3ST2;ENST00000192314;;ENSG00000154252;Q9H3Q3
;ENST00000536108;Q9H3R0-4;ENSG00000293552;Q9H3R0
KDM4C;ENST00000381306;Q9H3R0-2;ENSG00000107077;Q9H3R0
KDM4C;ENST00000381309;Q9H3R0-1;ENSG00000107077;Q9H3R0
KDM4C;ENST00000543771;Q9H3R0-3;ENSG00000107077;Q9H3R0
NDST4;ENST00000264363;Q9H3R1-1;ENSG00000138653;Q9H3R1
NDST4;ENST00000613194;Q9H3R1-2;ENSG00000138653;Q9H3R1
MUC13;ENST00000616727;;ENSG00000173702;Q9H3R2
CENPH;ENST00000283006;;ENSG00000153044;Q9H3R5
SEMA4A;ENST00000355014;Q9H3S1-1;ENSG00000196189;Q9H3S1
SEMA4A;ENST00000368284;Q9H3S1-2;ENSG00000196189;Q9H3S1
SEMA4A;ENST00000368285;Q9H3S1-1;ENSG00000196189;Q9H3S1
SEMA4A;ENST00000368282;Q9H3S1-1;ENSG00000196189;Q9H3S1
TMPRSS5;ENST00000299882;;ENSG00000166682;Q9H3S3
TPK1;ENST00000360057;Q9H3S4-1;ENSG00000196511;Q9H3S4
PIGM;ENST00000368090;;ENSG00000143315;Q9H3S5
PTPN23;ENST00000265562;;ENSG00000076201;Q9H3S7
SEMA6C;ENST00000368913;Q9H3T2-3;ENSG00000143434;Q9H3T2
SEMA6C;ENST00000368912;Q9H3T2-2;ENSG00000143434;Q9H3T2
SEMA6C;ENST00000368914;Q9H3T2-1;ENSG00000143434;Q9H3T2
SEMA6C;ENST00000341697;Q9H3T2-1;ENSG00000143434;Q9H3T2
SEMA6B;ENST00000586582;Q9H3T3-1;ENSG00000167680;Q9H3T3
SEMA6B;ENST00000676793;Q9H3T3-1;ENSG00000167680;Q9H3T3
SEMA6B;ENST00000586965;Q9H3T3-3;ENSG00000167680;Q9H3T3
UNC45A;ENST00000394275;Q9H3U1-2;ENSG00000140553;Q9H3U1
UNC45A;ENST00000418476;Q9H3U1-1;ENSG00000140553;Q9H3U1
MFSD1;ENST00000392813;Q9H3U5-5;ENSG00000118855;Q9H3U5
MFSD1;ENST00000622669;Q9H3U5-6;ENSG00000118855;Q9H3U5
MFSD1;ENST00000415822;Q9H3U5-1;ENSG00000118855;Q9H3U5
MFSD1;ENST00000264266;Q9H3U5-1;ENSG00000118855;Q9H3U5
SMOC2;ENST00000356284;Q9H3U7-1;ENSG00000112562;Q9H3U7
SMOC2;ENST00000354536;Q9H3U7-2;ENSG00000112562;Q9H3U7
MS4A5;ENST00000300190;;ENSG00000166930;Q9H3V2
LRRN3;ENST00000308478;;ENSG00000173114;Q9H3W5
LRRN3;ENST00000422987;;ENSG00000173114;Q9H3W5
LRRN3;ENST00000451085;;ENSG00000173114;Q9H3W5
R3HDML;ENST00000217043;;ENSG00000101074;Q9H3Y0
SRMS;ENST00000217188;;ENSG00000125508;Q9H3Y6
PPDPF;ENST00000370179;Q9H3Y8-1;ENSG00000125534;Q9H3Y8
DNAJC5;ENST00000360864;Q9H3Z4-1;ENSG00000101152;Q9H3Z4
ABHD16B;ENST00000369916;;ENSG00000183260;Q9H3Z7
LIME1;ENST00000309546;Q9H400-1;ENSG00000203896;Q9H400
DSN1;ENST00000448110;Q9H410-4;ENSG00000149636;Q9H410
DSN1;ENST00000373750;Q9H410-1;ENSG00000149636;Q9H410
DSN1;ENST00000373734;Q9H410-3;ENSG00000149636;Q9H410
DSN1;ENST00000426836;Q9H410-1;ENSG00000149636;Q9H410
HIPK3;ENST00000525975;Q9H422-2;ENSG00000110422;Q9H422
HIPK3;ENST00000303296;Q9H422-1;ENSG00000110422;Q9H422
HIPK3;ENST00000379016;Q9H422-2;ENSG00000110422;Q9H422
HIPK3;ENST00000456517;Q9H422-2;ENSG00000110422;Q9H422
C1orf198;ENST00000366663;Q9H425-1;ENSG00000119280;Q9H425
C1orf198;ENST00000470540;Q9H425-3;ENSG00000119280;Q9H425
C1orf198;ENST00000523410;Q9H425-2;ENSG00000119280;Q9H425
RIMS4;ENST00000372851;Q9H426-1;ENSG00000101098;Q9H426
RIMS4;ENST00000541604;Q9H426-2;ENSG00000101098;Q9H426
KCNK15;ENST00000372861;;ENSG00000124249;Q9H427
CHMP4B;ENST00000217402;;ENSG00000101421;Q9H444
RWDD1;ENST00000487832;Q9H446-2;ENSG00000111832;Q9H446
RWDD1;ENST00000466444;Q9H446-1;ENSG00000111832;Q9H446
FZD8;ENST00000374694;;ENSG00000177283;Q9H461
CUEDC2;ENST00000369937;;ENSG00000107874;Q9H467
FBXL15;ENST00000369956;;ENSG00000107872;Q9H469
RBKS;ENST00000302188;Q9H477-1;ENSG00000171174;Q9H477
FN3K;ENST00000300784;;ENSG00000167363;Q9H479
POFUT1;ENST00000375749;Q9H488-1;ENSG00000101346;Q9H488
POFUT1;ENST00000375730;Q9H488-2;ENSG00000101346;Q9H488
PIGU;ENST00000217446;Q9H490-1;ENSG00000101464;Q9H490
PIGU;ENST00000374820;Q9H490-2;ENSG00000101464;Q9H490
MAP1LC3A;ENST00000374837;Q9H492-2;ENSG00000101460;Q9H492
MAP1LC3A;ENST00000360668;Q9H492-1;ENSG00000101460;Q9H492
MAP1LC3A;ENST00000397709;Q9H492-1;ENSG00000101460;Q9H492
TOR1AIP2;ENST00000482587;Q9H496-1;ENSG00000169905;Q9H496
TOR3A;ENST00000367627;Q9H497-1;ENSG00000186283;Q9H497
TOR3A;ENST00000352445;Q9H497-2;ENSG00000186283;Q9H497
WNK1;ENST00000315939;Q9H4A3-1;ENSG00000060237;Q9H4A3
WNK1;ENST00000530271;Q9H4A3-7;ENSG00000060237;Q9H4A3
WNK1;ENST00000340908;Q9H4A3-5;ENSG00000060237;Q9H4A3
WNK1;ENST00000537687;Q9H4A3-6;ENSG00000060237;Q9H4A3
WNK1;ENST00000675631;Q9H4A3-4;ENSG00000060237;Q9H4A3
RNPEP;ENST00000295640;;ENSG00000176393;Q9H4A4
GOLPH3L;ENST00000271732;Q9H4A5-1;ENSG00000143457;Q9H4A5
GOLPH3;ENST00000265070;;ENSG00000113384;Q9H4A6
DPEP2;ENST00000393847;Q9H4A9-1;ENSG00000167261;Q9H4A9
DPEP2;ENST00000572888;Q9H4A9-1;ENSG00000167261;Q9H4A9
OSGEPL1;ENST00000264151;Q9H4B0-1;ENSG00000128694;Q9H4B0
OSGEPL1;ENST00000519810;Q9H4B0-2;ENSG00000128694;Q9H4B0
OSGEPL1;ENST00000522700;Q9H4B0-1;ENSG00000128694;Q9H4B0
PLK3;ENST00000372201;;ENSG00000173846;Q9H4B4
SAV1;ENST00000324679;;ENSG00000151748;Q9H4B6
TUBB1;ENST00000217133;;ENSG00000101162;Q9H4B7
DPEP3;ENST00000268793;;ENSG00000141096;Q9H4B8
CLSTN2;ENST00000458420;;ENSG00000158258;Q9H4D0
NXF3;ENST00000395065;Q9H4D5-1;ENSG00000147206;Q9H4D5
RHOJ;ENST00000316754;Q9H4E5-1;ENSG00000126785;Q9H4E5
DEF6;ENST00000316637;;ENSG00000023892;Q9H4E7
ST6GALNAC4;ENST00000335791;;ENSG00000136840;Q9H4F1
SMOC1;ENST00000361956;Q9H4F8-2;ENSG00000198732;Q9H4F8
SMOC1;ENST00000381280;Q9H4F8-1;ENSG00000198732;Q9H4F8
EPB41L1;ENST00000202028;Q9H4G0-2;ENSG00000088367;Q9H4G0
EPB41L1;ENST00000373950;Q9H4G0-3;ENSG00000088367;Q9H4G0
EPB41L1;ENST00000441639;Q9H4G0-2;ENSG00000088367;Q9H4G0
EPB41L1;ENST00000628415;Q9H4G0-4;ENSG00000088367;Q9H4G0
EPB41L1;ENST00000338074;Q9H4G0-1;ENSG00000088367;Q9H4G0
CST9L;ENST00000376979;;ENSG00000101435;Q9H4G1
GLIPR2;ENST00000377960;;ENSG00000122694;Q9H4G4
FAM83D;ENST00000619850;Q9H4H8-1;ENSG00000101447;Q9H4H8
RAD21L1;ENST00000402452;Q9H4I0-2;ENSG00000244588;Q9H4I0
RAD21L1;ENST00000409241;Q9H4I0-1;ENSG00000244588;Q9H4I0
ZHX3;ENST00000309060;Q9H4I2-1;ENSG00000174306;Q9H4I2
ZHX3;ENST00000559234;Q9H4I2-1;ENSG00000174306;Q9H4I2
ZHX3;ENST00000544979;Q9H4I2-2;ENSG00000174306;Q9H4I2
ZHX3;ENST00000560361;Q9H4I2-1;ENSG00000174306;Q9H4I2
ZHX3;ENST00000432768;Q9H4I2-1;ENSG00000174306;Q9H4I2
ZHX3;ENST00000683867;Q9H4I2-1;ENSG00000174306;Q9H4I2
TRABD;ENST00000380909;Q9H4I3-1;ENSG00000170638;Q9H4I3
TRABD;ENST00000303434;Q9H4I3-1;ENSG00000170638;Q9H4I3
TRABD;ENST00000395827;Q9H4I3-1;ENSG00000170638;Q9H4I3
SERHL2;ENST00000327678;Q9H4I8-1;ENSG00000183569;Q9H4I8
SERHL2;ENST00000407614;Q9H4I8-3;ENSG00000183569;Q9H4I8
SERHL2;ENST00000335879;Q9H4I8-2;ENSG00000183569;Q9H4I8
SMDT1;ENST00000571525;;ENSG00000272901;Q9H4I9
SMDT1;ENST00000615504;;ENSG00000274112;Q9H4I9
SMDT1;ENST00000607293;;ENSG00000272835;Q9H4I9
SMDT1;ENST00000331479;;ENSG00000183172;Q9H4I9
RIBC2;ENST00000614167;;ENSG00000128408;Q9H4K1
MTG2;ENST00000370823;Q9H4K7-1;ENSG00000101181;Q9H4K7
SENP3;ENST00000321337;;ENSG00000161956;Q9H4L4
OSBPL3;ENST00000313367;Q9H4L5-1;ENSG00000070882;Q9H4L5
OSBPL3;ENST00000396431;Q9H4L5-2;ENSG00000070882;Q9H4L5
OSBPL3;ENST00000396429;Q9H4L5-3;ENSG00000070882;Q9H4L5
OSBPL3;ENST00000409069;Q9H4L5-4;ENSG00000070882;Q9H4L5
SMARCAD1;ENST00000359052;Q9H4L7-2;ENSG00000163104;Q9H4L7
SMARCAD1;ENST00000457823;Q9H4L7-2;ENSG00000163104;Q9H4L7
SMARCAD1;ENST00000354268;Q9H4L7-1;ENSG00000163104;Q9H4L7
SMARCAD1;ENST00000509418;Q9H4L7-3;ENSG00000163104;Q9H4L7
FBXO44;ENST00000251546;Q9H4M3-2;ENSG00000132879;Q9H4M3
FBXO44;ENST00000376770;Q9H4M3-1;ENSG00000132879;Q9H4M3
FBXO44;ENST00000251547;Q9H4M3-1;ENSG00000132879;Q9H4M3
FBXO44;ENST00000376760;Q9H4M3-2;ENSG00000132879;Q9H4M3
FBXO44;ENST00000376762;Q9H4M3-2;ENSG00000132879;Q9H4M3
PLEKHA4;ENST00000355496;Q9H4M7-2;ENSG00000105559;Q9H4M7
PLEKHA4;ENST00000263265;Q9H4M7-1;ENSG00000105559;Q9H4M7
EHD1;ENST00000320631;;ENSG00000110047;Q9H4M9
EHD1;ENST00000359393;;ENSG00000110047;Q9H4M9
RNF41;ENST00000345093;Q9H4P4-1;ENSG00000181852;Q9H4P4
RNF41;ENST00000615206;Q9H4P4-1;ENSG00000181852;Q9H4P4
RNF41;ENST00000394013;Q9H4P4-2;ENSG00000181852;Q9H4P4
RNF41;ENST00000552656;Q9H4P4-1;ENSG00000181852;Q9H4P4
PRDM13;ENST00000369215;;ENSG00000112238;Q9H4Q3
PRDM12;ENST00000253008;;ENSG00000130711;Q9H4Q4
GSX1;ENST00000302945;;ENSG00000169840;Q9H4S2
ZSCAN16;ENST00000685330;;ENSG00000196812;Q9H4T2
ZSCAN16;ENST00000340487;;ENSG00000196812;Q9H4T2
EBF3;ENST00000368648;Q9H4W6-2;ENSG00000108001;Q9H4W6
EBF3;ENST00000355311;Q9H4W6-1;ENSG00000108001;Q9H4W6
RGCC;ENST00000379359;Q9H4X1-1;ENSG00000102760;Q9H4X1
GSTO2;ENST00000338595;Q9H4Y5-1;ENSG00000065621;Q9H4Y5
GSTO2;ENST00000369707;Q9H4Y5-3;ENSG00000065621;Q9H4Y5
GSTO2;ENST00000450629;Q9H4Y5-2;ENSG00000065621;Q9H4Y5
ZNF335;ENST00000322927;Q9H4Z2-1;ENSG00000198026;Q9H4Z2
PCIF1;ENST00000372409;;ENSG00000100982;Q9H4Z3
ESF1;ENST00000202816;;ENSG00000089048;Q9H501
ESF1;ENST00000617257;;ENSG00000089048;Q9H501
BANF2;ENST00000545418;Q9H503-2;ENSG00000125888;Q9H503
BANF2;ENST00000377805;Q9H503-1;ENSG00000125888;Q9H503
BANF2;ENST00000246090;Q9H503-1;ENSG00000125888;Q9H503
KLHL31;ENST00000370905;;ENSG00000124743;Q9H511
KLHL31;ENST00000407079;;ENSG00000124743;Q9H511
ALG2;ENST00000476832;Q9H553-1;ENSG00000119523;Q9H553
ALG2;ENST00000319033;Q9H553-2;ENSG00000119523;Q9H553
ACTL8;ENST00000375406;;ENSG00000117148;Q9H568
ACTL8;ENST00000617065;;ENSG00000117148;Q9H568
ZNF644;ENST00000370440;Q9H582-1;ENSG00000122482;Q9H582
ZNF644;ENST00000347275;Q9H582-3;ENSG00000122482;Q9H582
ZNF644;ENST00000361321;Q9H582-3;ENSG00000122482;Q9H582
ZNF644;ENST00000337393;Q9H582-1;ENSG00000122482;Q9H582
HEATR1;ENST00000366582;;ENSG00000119285;Q9H583
DUSP21;ENST00000339042;;ENSG00000189037;Q9H596
SLC32A1;ENST00000217420;;ENSG00000101438;Q9H598
CFAP68;ENST00000260276;;ENSG00000137720;Q9H5F2
ZNF768;ENST00000380412;;ENSG00000169957;Q9H5H4
SUV39H2;ENST00000378325;Q9H5I1-3;ENSG00000152455;Q9H5I1
SUV39H2;ENST00000354919;Q9H5I1-1;ENSG00000152455;Q9H5I1
SUV39H2;ENST00000313519;Q9H5I1-2;ENSG00000152455;Q9H5I1
PIEZO2;ENST00000302079;Q9H5I5-2;ENSG00000154864;Q9H5I5
PIEZO2;ENST00000503781;Q9H5I5-1;ENSG00000154864;Q9H5I5
PIEZO2;ENST00000580640;Q9H5I5-4;ENSG00000154864;Q9H5I5
ZBTB3;ENST00000673933;;ENSG00000185670;Q9H5J0
ELOVL6;ENST00000302274;;ENSG00000170522;Q9H5J4
ELOVL6;ENST00000394607;;ENSG00000170522;Q9H5J4
TAF1D;ENST00000448108;;ENSG00000166012;Q9H5J8
POMK;ENST00000676193;;ENSG00000185900;Q9H5K3
POMK;ENST00000331373;;ENSG00000185900;Q9H5K3
THAP9;ENST00000302236;;ENSG00000168152;Q9H5L6
RABEP2;ENST00000357573;Q9H5N1-2;ENSG00000177548;Q9H5N1
RABEP2;ENST00000358201;Q9H5N1-1;ENSG00000177548;Q9H5N1
PDZD7;ENST00000619208;Q9H5P4-3;ENSG00000186862;Q9H5P4
PDZD7;ENST00000370215;Q9H5P4-1;ENSG00000186862;Q9H5P4
TFB2M;ENST00000366514;;ENSG00000162851;Q9H5Q4
ZCCHC4;ENST00000302874;Q9H5U6-1;ENSG00000168228;Q9H5U6
IKZF5;ENST00000368886;;ENSG00000095574;Q9H5V7
IKZF5;ENST00000617859;;ENSG00000095574;Q9H5V7
CDCP1;ENST00000296129;Q9H5V8-1;ENSG00000163814;Q9H5V8
CDCP1;ENST00000425231;Q9H5V8-3;ENSG00000163814;Q9H5V8
STEEP1;ENST00000320339;Q9H5V9-2;ENSG00000018610;Q9H5V9
STEEP1;ENST00000644802;Q9H5V9-1;ENSG00000018610;Q9H5V9
STEEP1;ENST00000536133;Q9H5V9-3;ENSG00000018610;Q9H5V9
CIAO2A;ENST00000300030;Q9H5X1-1;ENSG00000166797;Q9H5X1
CIAO2A;ENST00000380290;Q9H5X1-2;ENSG00000166797;Q9H5X1
CIAO2A;ENST00000557835;Q9H5X1-2;ENSG00000166797;Q9H5X1
SLITRK6;ENST00000647374;;ENSG00000184564;Q9H5Y7
SLITRK6;ENST00000643778;;ENSG00000184564;Q9H5Y7
DHX35;ENST00000252011;Q9H5Z1-1;ENSG00000101452;Q9H5Z1
DHX35;ENST00000373323;Q9H5Z1-2;ENSG00000101452;Q9H5Z1
FAM124B;ENST00000389874;Q9H5Z6-2;ENSG00000124019;Q9H5Z6
FAM124B;ENST00000409685;Q9H5Z6-1;ENSG00000124019;Q9H5Z6
FAM124B;ENST00000243806;Q9H5Z6-2;ENSG00000124019;Q9H5Z6
OCEL1;ENST00000215061;;ENSG00000099330;Q9H607
ZNF576;ENST00000391965;;ENSG00000124444;Q9H609
ZNF576;ENST00000525771;;ENSG00000124444;Q9H609
ZNF576;ENST00000533118;;ENSG00000124444;Q9H609
ZNF576;ENST00000528387;;ENSG00000124444;Q9H609
ZNF576;ENST00000529930;;ENSG00000124444;Q9H609
ZNF576;ENST00000336564;;ENSG00000124444;Q9H609
PIF1;ENST00000559239;Q9H611-1;ENSG00000140451;Q9H611
PIF1;ENST00000268043;Q9H611-1;ENSG00000140451;Q9H611
PIF1;ENST00000333425;Q9H611-3;ENSG00000140451;Q9H611
RERGL;ENST00000229002;;ENSG00000111404;Q9H628
